0	0	0
0	0.05	0.025
0	0.1	0.05
0	0.15	0.075
0	0.2	0.1
0	0.25	0.125
0	0.3	0.15
0	0.35	0.175
0	0.4	0.2
0	0.45	0.225
0	0.5	0.25
0	0.55	0.275
0	0.6	0.3
0	0.65	0.325
0	0.7	0.35
0	0.75	0.375
0	0.8	0.4
0	0.85	0.425
0	0.9	0.45
0	0.95	0.475
0	1	0.5
0	1.05	0.525
0	1.1	0.55
0	1.15	0.575
0	1.2	0.6
0	1.25	0.625
0	1.3	0.65
0	1.35	0.675
0	1.4	0.7
0	1.45	0.725
0	1.5	0.75
0	1.55	0.775
0	1.6	0.8
0	1.65	0.825
0	1.7	0.85
0	1.75	0.875
0	1.8	0.9
0	1.85	0.925
0	1.9	0.95
0	1.95	0.975
0	2	1

0.05	0	0.05
0.05	0.05	0.074375
0.05	0.1	0.09875
0.05	0.15	0.123125
0.05	0.2	0.1475
0.05	0.25	0.171875
0.05	0.3	0.19625
0.05	0.35	0.220625
0.05	0.4	0.245
0.05	0.45	0.269375
0.05	0.5	0.29375
0.05	0.55	0.318125
0.05	0.6	0.3425
0.05	0.65	0.366875
0.05	0.7	0.39125
0.05	0.75	0.415625
0.05	0.8	0.44
0.05	0.85	0.464375
0.05	0.9	0.48875
0.05	0.95	0.513125
0.05	1	0.5375
0.05	1.05	0.560625
0.05	1.1	0.58375
0.05	1.15	0.606875
0.05	1.2	0.63
0.05	1.25	0.653125
0.05	1.3	0.67625
0.05	1.35	0.699375
0.05	1.4	0.7225
0.05	1.45	0.745625
0.05	1.5	0.76875
0.05	1.55	0.791875
0.05	1.6	0.815
0.05	1.65	0.838125
0.05	1.7	0.86125
0.05	1.75	0.884375
0.05	1.8	0.9075
0.05	1.85	0.930625
0.05	1.9	0.95375
0.05	1.95	0.976875
0.05	2	1

0.1	0	0.1
0.1	0.05	0.12375
0.1	0.1	0.1475
0.1	0.15	0.17125
0.1	0.2	0.195
0.1	0.25	0.21875
0.1	0.3	0.2425
0.1	0.35	0.26625
0.1	0.4	0.29
0.1	0.45	0.31375
0.1	0.5	0.3375
0.1	0.55	0.36125
0.1	0.6	0.385
0.1	0.65	0.40875
0.1	0.7	0.4325
0.1	0.75	0.45625
0.1	0.8	0.48
0.1	0.85	0.50375
0.1	0.9	0.5275
0.1	0.95	0.55125
0.1	1	0.575
0.1	1.05	0.59625
0.1	1.1	0.6175
0.1	1.15	0.63875
0.1	1.2	0.66
0.1	1.25	0.68125
0.1	1.3	0.7025
0.1	1.35	0.72375
0.1	1.4	0.745
0.1	1.45	0.76625
0.1	1.5	0.7875
0.1	1.55	0.80875
0.1	1.6	0.83
0.1	1.65	0.85125
0.1	1.7	0.8725
