-2	-2	5
-2	-1.9	4.9025
-2	-1.8	4.81
-2	-1.7	4.7225
-2	-1.6	4.64
-2	-1.5	4.5625
-2	-1.4	4.49
-2	-1.3	4.4225
-2	-1.2	4.36
-2	-1.1	4.3025
-2	-1	4.25
-2	-0.9	4.2025
-2	-0.8	4.16
-2	-0.7	4.1225
-2	-0.6	4.09
-2	-0.5	4.0625
-2	-0.4	4.04
-2	-0.3	4.0225
-2	-0.2	4.01
-2	-0.1	4.0025
-2	6.38378e-16	4
-2	0.1	4.0025
-2	0.2	4.01
-2	0.3	4.0225
-2	0.4	4.04
-2	0.5	4.0625
-2	0.6	4.09
-2	0.7	4.1225
-2	0.8	4.16
-2	0.9	4.2025
-2	1	4.25
-2	1.1	4.3025
-2	1.2	4.36
-2	1.3	4.4225
-2	1.4	4.49
-2	1.5	4.5625
-2	1.6	4.64
-2	1.7	4.7225
-2	1.8	4.81
-2	1.9	4.9025
-2	2	5

-1.9	-2	4.61
-1.9	-1.9	4.5125
-1.9	-1.8	4.42
-1.9	-1.7	4.3325
-1.9	-1.6	4.25
-1.9	-1.5	4.1725
-1.9	-1.4	4.1
-1.9	-1.3	4.0325
-1.9	-1.2	3.97
-1.9	-1.1	3.9125
-1.9	-1	3.86
-1.9	-0.9	3.8125
-1.9	-0.8	3.77
-1.9	-0.7	3.7325
-1.9	-0.6	3.7
-1.9	-0.5	3.6725
-1.9	-0.4	3.65
-1.9	-0.3	3.6325
-1.9	-0.2	3.62
-1.9	-0.1	3.6125
-1.9	6.38378e-16	3.61
-1.9	0.1	3.6125
-1.9	0.2	3.62
-1.9	0.3	3.6325
-1.9	0.4	3.65
-1.9	0.5	3.6725
-1.9	0.6	3.7
-1.9	0.7	3.7325
-1.9	0.8	3.77
-1.9	0.9	3.8125
-1.9	1	3.86
-1.9	1.1	3.9125
-1.9	1.2	3.97
-1.9	1.3	4.0325
-1.9	1.4	4.1
-1.9	1.5	4.1725
-1.9	1.6	4.25
-1.9	1.7	4.3325
-1.9	1.8	4.42
-1.9	1.9	4.5125
-1.9	2	4.61

-1.8	-2	4.24
-1.8	-1.9	4.1425
-1.8	-1.8	4.05
-1.8	-1.7	3.9625
-1.8	-1.6	3.88
-1.8	-1.5	3.8025
-1.8	-1.4	3.73
-1.8	-1.3	3.6625
-1.8	-1.2	3.6
-1.8	-1.1	3.5425
-1.8	-1	3.49
-1.8	-0.9	3.4425
-1.8	-0.8	3.4
-1.8	-0.7	3.3625
-1.8	-0.6	3.33
-1.8	-0.5	3.3025
-1.8	-0.4	3.28
-1.8	-0.3	3.2625
-1.8	-0.2	3.25
-1.8	-0.1	3.2425
-1.8	6.38378e-16	3.24
-1.8	0.1	3.2425
-1.8	0.2	3.25
-1.8	0.3	3.2625
-1.8	0.4	3.28
-1.8	0.5	3.3025
-1.8	0.6	3.33
-1.8	0.7	3.3625
-1.8	0.8	3.4
-1.8	0.9	3.4425
-1.8	1	3.49
-1.8	1.1	3.5425
-1.8	1.2	3.6
-1.8	1.3	3.6625
-1.8	1.4	3.73
-1.8	1.5	3.8025
-1.8	1.6	3.88
-1.8	1.7	3.9625
-1.8	1.8	4.05
-1.8	1.9	4.1425
-1.8	2	4.24

-1.7	-2	3.89
-1.7	-1.9	3.7925
-1.7	-1.8	3.7
-1.7	-1.7	3.6125
-1.7	-1.6	3.53
-1.7	-1.5	3.4525
-1.7	-1.4	3.38
-1.7	-1.3	3.3125
-1.7	-1.2	3.25
-1.7	-1.1	3.1925
-1.7	-1	3.14
-1.7	-0.9	3.0925
-1.7	-0.8	3.05
-1.7	-0.7	3.0125
-1.7	-0.6	2.98
-1.7	-0.5	2.9525
-1.7	-0.4	2.93
-1.7	-0.3	2.9125
-1.7	-0.2	2.9
-1.7	-0.1	2.8925
-1.7	6.38378e-16	2.89
-1.7	0.1	2.8925
-1.7	0.2	2.9
-1.7	0.3	2.9125
-1.7	0.4	2.93
-1.7	0.5	2.9525
-1.7	0.6	2.98
-1.7	0.7	3.0125
-1.7	0.8	3.05
-1.7	0.9	3.0925
-1.7	1	3.14
-1.7	1.1	3.1925
-1.7	1.2	3.25
-1.7	1.3	3.3125
-1.7	1.4	3.38
-1.7	1.5	3.4525
-1.7	1.6	3.53
-1.7	1.7	3.6125
-1.7	1.8	3.7
-1.7	1.9	3.7925
-1.7	2	3.89

-1.6	-2	3.56
-1.6	-1.9	3.4625
-1.6	-1.8	3.37
-1.6	-1.7	3.2825
-1.6	-1.6	3.2
-1.6	-1.5	3.1225
-1.6	-1.4	3.05
-1.6	-1.3	2.9825
-1.6	-1.2	2.92
-1.6	-1.1	2.8625
-1.6	-1	2.81
-1.6	-0.9	2.7625
-1.6	-0.8	2.72
-1.6	-0.7	2.6825
-1.6	-0.6	2.65
-1.6	-0.5	2.6225
-1.6	-0.4	2.6
-1.6	-0.3	2.5825
-1.6	-0.2	2.57
-1.6	-0.1	2.5625
-1.6	6.38378e-16	2.56
-1.6	0.1	2.5625
-1.6	0.2	2.57
-1.6	0.3	2.5825
-1.6	0.4	2.6
-1.6	0.5	2.6225
-1.6	0.6	2.65
-1.6	0.7	2.6825
-1.6	0.8	2.72
-1.6	0.9	2.7625
-1.6	1	2.81
-1.6	1.1	2.8625
-1.6	1.2	2.92
-1.6	1.3	2.9825
-1.6	1.4	3.05
-1.6	1.5	3.1225
-1.6	1.6	3.2
-1.6	1.7	3.2825
-1.6	1.8	3.37
-1.6	1.9	3.4625
-1.6	2	3.56

-1.5	-2	3.25
-1.5	-1.9	3.1525
-1.5	-1.8	3.06
-1.5	-1.7	2.9725
-1.5	-1.6	2.89
-1.5	-1.5	2.8125
-1.5	-1.4	2.74
-1.5	-1.3	2.6725
-1.5	-1.2	2.61
-1.5	-1.1	2.5525
-1.5	-1	2.5
-1.5	-0.9	2.4525
-1.5	-0.8	2.41
-1.5	-0.7	2.3725
-1.5	-0.6	2.34
-1.5	-0.5	2.3125
-1.5	-0.4	2.29
-1.5	-0.3	2.2725
-1.5	-0.2	2.26
-1.5	-0.1	2.2525
-1.5	6.38378e-16	2.25
-1.5	0.1	2.2525
-1.5	0.2	2.26
-1.5	0.3	2.2725
-1.5	0.4	2.29
-1.5	0.5	2.3125
-1.5	0.6	2.34
-1.5	0.7	2.3725
-1.5	0.8	2.41
-1.5	0.9	2.4525
-1.5	1	2.5
-1.5	1.1	2.5525
-1.5	1.2	2.61
-1.5	1.3	2.6725
-1.5	1.4	2.74
-1.5	1.5	2.8125
-1.5	1.6	2.89
-1.5	1.7	2.9725
-1.5	1.8	3.06
-1.5	1.9	3.1525
-1.5	2	3.25

-1.4	-2	2.96
-1.4	-1.9	2.8625
-1.4	-1.8	2.77
-1.4	-1.7	2.6825
-1.4	-1.6	2.6
-1.4	-1.5	2.5225
-1.4	-1.4	2.45
-1.4	-1.3	2.3825
-1.4	-1.2	2.32
-1.4	-1.1	2.2625
-1.4	-1	2.21
-1.4	-0.9	2.1625
-1.4	-0.8	2.12
-1.4	-0.7	2.0825
-1.4	-0.6	2.05
-1.4	-0.5	2.0225
-1.4	-0.4	2
-1.4	-0.3	1.9825
-1.4	-0.2	1.97
-1.4	-0.1	1.9625
-1.4	6.38378e-16	1.96
-1.4	0.1	1.9625
-1.4	0.2	1.97
-1.4	0.3	1.9825
-1.4	0.4	2
-1.4	0.5	2.0225
-1.4	0.6	2.05
-1.4	0.7	2.0825
-1.4	0.8	2.12
-1.4	0.9	2.1625
