6.47300E+02	6.11245e+02	vapor	4.88728E+02	2.92793E+06	1.63602E-03	2.04425E+03	1.08179E+04
6.48000E+02	6.11245e+02	vapor	4.89257E+02	2.92904E+06	1.63602E-03	2.04471E+03	1.08201E+04
6.49000E+02	6.11245E+02	vapor	4.90012E+02	2.93062E+06	1.63602E-03	2.04537E+03	1.08233E+04
6.50000E+02	6.11245e+02	vapor	4.90767E+02	2.93221E+06	1.63602E-03	2.04602E+03	1.08264E+04
6.52000E+02	6.11245e+02	vapor	4.92277E+02	2.93538E+06	1.63602E-03	2.04733E+03	1.08327E+04
6.54000E+02	6.11245e+02	vapor	4.93787E+02	2.93855E+06	1.63602E-03	2.04864E+03	1.08390E+04
6.60000E+02	6.11245e+02	vapor	4.98318E+02	2.94808E+06	1.63602E-03	2.05259E+03	1.08577E+04
6.75000E+02	6.11245e+02	vapor	5.09643E+02	2.97202E+06	1.63602E-03	2.06252E+03	1.09040E+04
7.00000E+02	6.11245e+02	vapor	5.28520E+02	3.01226E+06	1.63602E-03	2.07925E+03	1.09793E+04
8.00000E+02	6.11245e+02	vapor	6.04024E+02	3.17744E+06	1.63601E-03	2.14772E+03	1.12614E+04
1.07315E+03	6.11245e+02	vapor	8.10263E+02	3.66348E+06	1.63601E-03	2.33063E+03	1.19183E+04
1.45000E+03	6.11245e+02	vapor	1.09480E+03	4.41864E+06	1.63601E-03	2.58016E+03	1.26583E+04
1.80000E+03	6.11245e+02	vapor	1.35906E+03	5.19240E+06	1.63601E-03	2.75643E+03	1.32364E+04
2.20000E+03	6.11245e+02	vapor	1.66107E+03	6.14147E+06	1.63601E-03	2.90414E+03	1.38047E+04
2.60000E+03	6.11245e+02	vapor	1.96308E+03	7.14093E+06	1.63601E-03	3.01097E+03	1.42992E+04
3.00000E+03	6.11245e+02	vapor	2.26510E+03	8.17709E+06	1.63601E-03	3.08969E+03	1.47358E+04
3.50000E+03	6.11245e+02	vapor	2.64261E+03	9.51024E+06	1.63601E-03	3.16238E+03	1.52177E+04
4.00000E+03	6.11245e+02	vapor	3.02013E+03	1.08748E+07	1.63601E-03	3.21650E+03	1.56438E+04
4.50000E+03	6.11245e+02	vapor	3.39765E+03	1.22639E+07	1.63601E-03	3.25830E+03	1.60252E+04
5.00000E+03	6.11245e+02	vapor	3.77516E+03	1.36709E+07	1.63601E-03	3.29174E+03	1.63703E+04
2.73160E+02	2.00000E+03	liquid	1.00022E-03	3.23790E-02	5.01923E-10	4.21737E+03	1.18532E-04
2.77500E+02	2.00000E+03	liquid	1.00003E-03	1.82735E+04	4.87896E-10	4.20431E+03	6.63712E+01
2.80000E+02	2.00000E+03	liquid	1.00007E-03	2.87769E+04	4.80932E-10	4.19855E+03	1.04052E+02
2.85000E+02	2.00000E+03	liquid	1.00043E-03	4.97468E+04	4.69197E-10	4.19002E+03	1.78284E+02
2.90000E+02	2.00000E+03	liquid	1.00113E-03	7.06820E+04	4.60062E-10	4.18450E+03	2.51104E+02
2.95000E+02	2.00000E+03	vapor	6.80105E+01	2.40571E+06	5.00458E-04	1.86552E+03	8.75218E+03
3.00000E+02	2.00000E+03	vapor	6.91680E+01	2.41273E+06	5.00424E-04	1.86689E+03	8.78355E+03
3.05000E+02	2.00000E+03	vapor	7.03252E+01	2.41975E+06	5.00392E-04	1.86832E+03	8.81442E+03
3.10000E+02	2.00000E+03	vapor	7.14822E+01	2.42678E+06	5.00363E-04	1.86979E+03	8.84481E+03
3.15000E+02	2.00000E+03	vapor	7.26390E+01	2.43382E+06	5.00336E-04	1.87132E+03	8.87474E+03
3.20000E+02	2.00000E+03	vapor	7.37956E+01	2.44087E+06	5.00312E-04	1.87290E+03	8.90422E+03
